"Date","Time","Open","High","Low","Close","Vol","OI","exHurst1","exHurst2","xh4","exHurst1","exHurst2","xh5","p","xH1","xH2","Signal","Price","BarsAgo","BuildTime","Wavelength","dZ","edge%","~Hit%","~CallStrike","~PutStrike","MaxRetDate","x_est","ZMA","Upper Band","Lower Band"
07/30/2015,17:00,59.33,59.86,58.84,59.02,247662,508226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.60,58.86,0.00,0.00
07/31/2015,17:00,58.97,59.12,57.20,57.62,334474,504271,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.22,58.61,0.00,0.00
08/03/2015,17:00,57.36,57.44,55.58,55.67,371085,496581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.80,58.26,0.00,0.00
08/04/2015,17:00,55.85,56.73,55.79,56.24,285786,482180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.37,57.85,0.00,0.00
08/05/2015,17:00,56.46,57.20,55.33,55.65,367326,483086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.94,57.41,0.00,0.00
08/06/2015,17:00,55.66,55.77,54.70,55.16,360977,455323,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.50,56.94,0.00,0.00
08/07/2015,17:00,55.32,55.66,54.20,54.37,400070,384492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.04,56.43,0.00,0.00
08/10/2015,17:00,54.08,55.51,53.85,55.46,491433,304576,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.60,55.98,0.00,0.00
08/11/2015,17:00,55.31,55.84,53.19,53.58,538005,242080,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.16,55.53,0.00,0.00
08/12/2015,17:00,53.77,54.37,53.30,53.80,492271,197048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.73,55.09,0.00,0.00
08/13/2015,17:00,53.84,54.22,52.41,52.73,420146,164463,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.28,54.63,0.00,0.00
08/14/2015,17:00,52.73,53.46,51.85,53.00,317211,138948,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.83,54.18,0.00,0.00
08/17/2015,17:00,52.68,53.19,52.14,52.37,314275,79927,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.39,53.74,0.00,0.00
08/18/2015,17:00,52.36,53.34,51.90,53.08,248262,451838,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.98,53.38,0.00,0.00
08/19/2015,17:00,52.83,53.14,50.77,51.23,458073,464644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.56,53.00,0.00,0.00
08/20/2015,17:00,50.94,51.77,50.46,51.28,380433,466273,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.13,52.61,0.00,0.00
08/21/2015,17:00,50.99,51.36,49.82,50.41,377181,462982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.70,52.19,0.00,0.00
08/24/2015,17:00,50.26,50.43,47.71,48.20,468366,451548,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.21,51.65,0.00,0.00
08/25/2015,17:00,48.14,49.85,48.12,49.27,375650,449091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.71,51.08,0.00,0.00
08/26/2015,17:00,49.65,49.82,48.48,48.56,368722,438571,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.22,50.50,0.00,0.00
08/27/2015,17:00,48.92,52.82,48.91,52.52,533682,444409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.84,50.15,0.00,0.00
08/28/2015,17:00,52.64,55.86,51.74,55.18,666328,440212,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.62,50.21,0.00,0.00
08/31/2015,17:00,54.96,59.29,53.56,59.16,757503,446046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.64,50.83,0.00,0.00
09/01/2015,17:00,58.06,58.83,54.11,55.37,713418,410922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.76,51.67,0.00,0.00
09/02/2015,17:00,54.22,56.73,53.17,56.21,689301,401614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.93,52.59,0.00,0.00
09/03/2015,17:00,56.07,58.38,55.61,56.71,539450,392092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.17,53.51,0.00,0.00
09/04/2015,17:00,56.64,57.19,55.57,56.01,385631,375040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.44,54.32,0.00,0.00
09/08/2015,17:00,55.78,56.37,54.10,55.90,508815,327703,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.68,54.98,0.00,0.00
09/09/2015,17:00,55.75,56.22,54.01,54.11,422735,279402,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.88,55.38,0.00,0.00
09/10/2015,17:00,54.12,56.00,53.32,55.88,498992,239586,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.06,55.65,0.00,0.00
09/11/2015,17:00,55.67,55.84,54.12,54.59,395838,199874,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.20,55.75,0.00,0.00
09/14/2015,17:00,54.74,54.93,53.55,53.96,326269,159910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.29,55.71,0.00,0.00
09/15/2015,17:00,54.07,55.21,53.88,54.55,335953,139701,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.36,55.57,0.00,0.00
09/16/2015,17:00,55.12,57.31,54.78,57.11,421981,125113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.48,55.54,0.00,0.00
09/17/2015,17:00,57.09,57.67,56.29,56.86,366390,71524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.64,55.62,0.00,0.00
09/18/2015,17:00,56.83,57.00,54.25,54.68,283487,447336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.76,55.67,0.00,0.00
09/21/2015,17:00,54.97,56.68,54.69,56.62,344190,458585,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.89,55.75,0.00,0.00
09/22/2015,17:00,56.35,56.40,55.03,56.02,345875,456794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.01,55.84,0.00,0.00
09/23/2015,17:00,56.20,56.81,54.07,54.14,411957,449524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.08,55.83,0.00,0.00
09/24/2015,17:00,54.28,54.84,53.37,54.57,371976,455137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.11,55.72,0.00,0.00
09/25/2015,17:00,54.71,56.04,54.52,55.36,338622,456297,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.13,55.60,0.00,0.00
09/28/2015,17:00,55.04,55.16,53.96,54.09,273906,449964,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.12,55.44,0.00,0.00
09/29/2015,17:00,54.16,55.36,53.96,54.89,265176,448642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.10,55.27,0.00,0.00
09/30/2015,17:00,54.58,55.51,54.34,54.75,355853,440630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.08,55.12,0.00,0.00
10/01/2015,17:00,55.04,56.76,54.29,54.40,478979,434715,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.07,54.98,0.00,0.00
10/02/2015,17:00,54.73,55.47,53.63,55.20,420740,431407,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.05,54.88,0.00,0.00
10/05/2015,17:00,55.31,56.60,54.87,55.92,323061,424445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.07,54.88,0.00,0.00
10/06/2015,17:00,55.86,58.74,55.39,58.19,453101,411111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.15,55.07,0.00,0.00
10/07/2015,17:00,58.66,59.37,57.36,57.47,547488,348212,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.31,55.40,0.00,0.00
10/08/2015,17:00,57.77,59.73,57.42,59.09,509760,295296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.53,55.87,0.00,0.00
10/09/2015,17:00,59.35,60.58,58.83,59.29,508680,236471,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.80,56.44,0.00,0.00
10/12/2015,17:00,59.17,59.79,56.70,56.76,408663,191987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.06,56.92,0.00,0.00
10/13/2015,17:00,57.12,58.09,56.10,56.32,465388,150866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.25,57.21,0.00,0.00
10/14/2015,17:00,56.35,56.62,55.60,56.30,348241,126954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.38,57.34,0.00,0.00
10/15/2015,17:00,55.94,56.68,54.89,56.04,370940,89819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.45,57.32,0.00,0.00
10/16/2015,17:00,56.50,57.08,55.75,56.83,284312,491337,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.49,57.25,0.00,0.00
10/19/2015,17:00,56.83,57.02,55.33,55.39,395602,503800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.51,57.09,0.00,0.00
10/20/2015,17:00,55.68,56.04,54.83,55.40,361314,513129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.48,56.86,0.00,0.00
10/21/2015,17:00,54.99,55.19,53.97,54.31,384288,522758,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.40,56.54,0.00,0.00
10/22/2015,17:00,54.38,55.21,54.01,54.49,322742,522907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.28,56.17,0.00,0.00
10/23/2015,17:00,54.55,54.86,53.31,53.71,406577,527608,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.13,55.76,0.00,0.00
10/26/2015,17:00,53.85,54.05,52.75,53.09,302084,534536,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.93,55.30,0.00,0.00
10/27/2015,17:00,52.89,53.02,51.69,52.31,370825,530322,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.68,54.78,0.00,0.00
10/28/2015,17:00,52.55,55.33,52.17,55.05,521518,524430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.46,54.39,0.00,0.00
10/29/2015,17:00,55.17,55.90,54.27,55.17,436513,511782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.31,54.18,0.00,0.00
10/30/2015,17:00,54.85,56.14,54.59,55.70,363307,505296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.21,54.14,0.00,0.00
11/02/2015,17:00,55.54,55.84,54.67,55.25,305518,493387,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.14,54.21,0.00,0.00
11/03/2015,17:00,55.22,57.47,55.07,57.01,434574,485518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.14,54.44,0.00,0.00
11/04/2015,17:00,56.85,57.39,55.28,55.43,459307,463203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.17,54.70,0.00,0.00
11/05/2015,17:00,55.68,55.76,54.23,54.31,437646,444366,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.18,54.88,0.00,0.00
11/06/2015,17:00,54.52,54.75,53.22,53.40,448133,400803,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.14,54.91,0.00,0.00
11/09/2015,17:00,53.63,54.23,52.75,52.98,487992,349121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.05,54.79,0.00,0.00
11/10/2015,17:00,53.21,53.87,52.68,53.32,445973,314042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.93,54.57,0.00,0.00
11/11/2015,17:00,52.74,53.22,51.73,52.04,502371,271096,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.77,54.25,0.00,0.00
11/12/2015,17:00,52.16,52.44,50.65,50.86,545351,233239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.55,53.81,0.00,0.00
11/13/2015,17:00,50.72,51.32,49.33,49.85,480893,214795,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.25,53.23,0.00,0.00
11/16/2015,17:00,50.03,51.36,49.17,50.85,535179,184230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.93,52.64,0.00,0.00
11/17/2015,17:00,51.07,51.14,49.69,50.23,328185,107622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.59,52.06,0.00,0.00
11/18/2015,17:00,50.24,50.71,49.34,50.01,372472,530556,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.25,51.52,0.00,0.00
11/19/2015,17:00,50.11,50.43,49.31,49.78,422086,545943,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.91,51.04,0.00,0.00
11/20/2015,17:00,49.95,50.82,49.43,49.96,432642,561919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.59,50.62,0.00,0.00
11/23/2015,17:00,49.55,50.81,48.47,49.81,516190,561081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.28,50.28,0.00,0.00
11/24/2015,17:00,50.10,51.52,49.92,50.93,430304,561036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.02,50.08,0.00,0.00
11/25/2015,17:00,50.75,51.31,49.78,51.10,383158,561223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.80,50.00,0.00,0.00
11/27/2015,17:00,51.31,51.36,49.73,49.77,316475,559391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.61,49.96,0.00,0.00
11/30/2015,17:00,49.83,50.67,49.56,49.71,369509,551240,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.43,49.92,0.00,0.00
12/01/2015,17:00,49.79,50.29,49.23,49.91,415537,550996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.25,49.88,0.00,0.00
12/02/2015,17:00,49.75,50.03,47.90,48.00,545289,559893,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.04,49.75,0.00,0.00
12/03/2015,17:00,48.21,49.84,48.13,49.14,496884,545083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.84,49.58,0.00,0.00
12/04/2015,17:00,49.37,50.06,47.66,48.03,510758,539723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.63,49.36,0.00,0.00
12/07/2015,17:00,48.16,48.21,45.56,45.71,635413,471215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.35,48.99,0.00,0.00
12/08/2015,17:00,45.74,46.64,44.70,45.57,767184,389020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.01,48.48,0.00,0.00
12/09/2015,17:00,45.92,47.05,44.93,45.22,646166,329005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.64,47.89,0.00,0.00
12/10/2015,17:00,45.33,45.60,44.44,44.82,513940,261885,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.24,47.25,0.00,0.00
12/11/2015,17:00,44.69,44.90,43.22,43.68,505406,220602,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.79,46.58,0.00,0.00
12/14/2015,17:00,43.46,44.76,42.59,44.37,550476,182589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.33,45.94,0.00,0.00
12/15/2015,17:00,44.38,45.94,44.09,45.41,474159,132136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.92,45.43,0.00,0.00
12/16/2015,17:00,44.85,45.41,43.35,43.58,380339,85022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.52,44.99,0.00,0.00
12/17/2015,17:00,43.88,43.91,42.79,43.10,292565,433854,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.11,44.57,0.00,0.00
12/18/2015,17:00,42.98,43.77,42.51,42.89,402547,454984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.70,44.16,0.00,0.00
12/21/2015,17:00,42.73,42.93,42.18,42.64,298080,463251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.29,43.76,0.00,0.00
12/22/2015,17:00,42.63,43.37,42.49,42.97,302263,460233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.91,43.42,0.00,0.00
12/23/2015,17:00,43.30,44.78,43.11,44.33,374658,453317,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.59,43.21,0.00,0.00
12/24/2015,17:00,44.69,45.11,44.21,44.93,205873,450492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.35,43.18,0.00,0.00
12/28/2015,17:00,44.83,44.92,43.43,43.64,220644,444681,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.14,43.21,0.00,0.00
12/29/2015,17:00,43.53,44.77,43.49,44.70,241945,443071,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.98,43.32,0.00,0.00
12/30/2015,17:00,44.19,44.23,43.23,43.43,267912,436421,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.82,43.43,0.00,0.00
